X1,X2,X3,Y
5.063573415947618,9.532789483726944,7.90602729087588,25.00484016790677
5.0953943466528555,7.233655775878004,7.713096143524242,28.808048426376438
3.5114815306170426,3.735260541905814,1.2706078272757138,13.469569772263984
9.040685574424167,5.373719231848734,2.695716632616705,22.802381741617708
9.452933633985502,5.488268325342386,2.4142651046728147,18.040122844835345
9.008565690745133,5.180360786527514,6.325010052129032,26.576817798340237
2.9571599552193986,3.2357062959538454,5.665973264040361,13.754952014689124
8.752934558043309,1.797437301813696,9.814849216600102,21.56166050081559
2.9037924514141458,2.6766470811336274,2.7115054188945162,10.353734711099818
8.282396877759657,3.96452988101068,1.9967855538544468,15.141344011727389
3.7576463291171387,4.105683935033728,6.14724892595945,21.838799181459972
5.49209097395803,1.1469843901185484,9.448442584097808,17.653209166645667
9.428997416183593,1.2215179225236166,5.899320388825336,17.75959375969174
9.777758347470678,3.0566707333450123,1.0149269246709256,21.038779686436975
9.33418767038885,2.541028221863314,3.0632124547787534,23.205661067475386
1.0893654158986905,8.943360129642215,1.5544954349114404,11.883219250876737
4.016239464914094,7.6017160973328295,4.847103331082163,21.12291570516015
4.457303478073241,2.6859534109604,8.924453840431852,24.009271432986957
4.618231805070563,9.492094086560547,6.585375627087323,28.793570897983177
5.394645114612833,5.75028670360194,3.46966781670034,19.422887015781104
9.627206883466163,4.263735897970813,8.56190465252456,32.16511043296371
5.520678530887711,2.806850027483271,3.325229458319006,12.910956808350477
8.89448515382161,6.582739109326956,2.6334824028053667,19.365383297587847
7.722871880929614,2.4693132397379545,1.9596640918600636,20.286934553297165
1.113530664213925,1.594957967189355,1.8263481285206624,7.40930929066548
6.557530571100728,8.520658772012396,7.948748010555244,31.824536543148525
3.458052265951008,1.3514519959742322,7.4393142069506855,20.028110963547526
1.4719696041426804,5.0221322169107125,8.4239222406753,19.668069572148234
4.6843959621180655,6.974279704894357,1.4261525511856048,17.43303187955471
